Text,Lebel
স্থানীয়দের সহযোগিতায় ইগল দ্রুত উদ্ধার সম্ভব হয়েছে,Bangladesh
চট্টগ্রাম অঞ্চলে বন্যপাখির সংখ্যা কমছে,Bangladesh
পলাশ মেছো ইগলের বাঁচার হার দিনদিন কমছে,Bangladesh
ইগলটি সঠিক চিকিৎসা পেলে সুস্থ হতে পারে,Bangladesh
বন বিভাগ বলছে আবাসস্থল সংকটে বন্যপ্রাণীর সংখ্যা কমছে,Bangladesh
ইগলকে সাফারি পার্কে বিশেষ পরিবেশে রাখা হয়েছে,Bangladesh
আহত ইগলের সুস্থতায় সবাই দোয়া করছেন,Bangladesh
বন্যপ্রাণী বিশেষজ্ঞরা বলেন ইগল রক্ষায় ব্যবস্থা জরুরি,Bangladesh
চট্টগ্রাম কক্সবাজার মহাসড়কে ছয় লেনের দাবিতে অবরোধ,Bangladesh
লোহাগাড়া সাতকানিয়া চকরিয়ার বিভিন্ন স্থানে সড়ক অবরোধ চলছে,Bangladesh
সকালে মহাসড়কে অবস্থান নিয়ে স্লোগান দিচ্ছেন আন্দোলনকারীরা,Bangladesh
ছয় লেন না করা পর্যন্ত অবরোধ চালিয়ে যাওয়ার ঘোষণা,Bangladesh
অবরোধে এক কিলোমিটারের বেশি যানজট সৃষ্টি হয়েছে,Bangladesh
আমিরাবাদ স্টেশনে সকাল থেকেই জনসমাগম বাড়ছে,Bangladesh
সাতকানিয়ার কেরানিহাটেও একই দাবিতে অবরোধ চলছে,Bangladesh
চকরিয়ার মাতামুহুরী সেতু এলাকায় আন্দোলনকারীদের ভিড়,Bangladesh
ব্যানার ফেস্টুন নিয়ে মাঠে নেমেছেন বিভিন্ন শ্রেণি পেশার মানুষ,Bangladesh
পুলিশ সরে যেতে অনুরোধ করলেও আন্দোলনকারীরা মানছেন না,Bangladesh
সরকারি ঘোষণা ছাড়া অবরোধ তুলবেন না বলে জানিয়েছেন অংশগ্রহণকারীরা,Bangladesh
ইব্রাহিম ফারুক জানিয়েছেন বিকেল চারটা পর্যন্ত কর্মসূচি চলবে,Bangladesh
জরুরি সেবা গাড়িগুলো অবরোধের বাইরে রাখা হয়েছে,Bangladesh
মহাসড়কে যানজট দীর্ঘ থেকে আরও দীর্ঘ হচ্ছে,Bangladesh
অ্যাম্বুলেন্স ও পরীক্ষার্থী পরিবহন চালু রাখা হয়েছে,Bangladesh
মাতামুহুরী সেতু এলাকায় পুলিশ ও আন্দোলনকারীদের মুখোমুখি অবস্থান,Bangladesh
ছয় লেন না হওয়ায় নিয়মিত দুর্ঘটনায় প্রাণহানি ঘটছে বলে দাবি,Bangladesh
দক্ষিণ চট্টগ্রাম ও কক্সবাজারবাসীর প্রধান যোগাযোগ পথ এই সড়ক,Bangladesh
দুই লেনের সড়কে যানচাপ বাড়ায় ঝুঁকিও বাড়ছে,Bangladesh
তামিম মির্জা বলেন দীর্ঘদিন ধরেই দাবি জানানো হচ্ছে,Bangladesh
আগেও স্মারকলিপি মানববন্ধন কর্মসূচি পালন করা হয়েছিল,Bangladesh
সরকারের পক্ষ থেকে স্পষ্ট ঘোষণা না আসায় অবরোধ,Bangladesh
অবরোধে দুইদিকে অসংখ্য যান আটকে পড়ে,Bangladesh
বাহাউদ্দিন জানান পরিস্থিতি নিয়ন্ত্রণে রাখতে চেষ্টা চলছে,Bangladesh
যানবাহন চালকরা ঘণ্টার পর ঘণ্টা অপেক্ষায় রয়েছেন,Bangladesh
দোহাজারী হাইওয়ে থানায় অবরোধের তথ্য পাঠানো হয়েছে,Bangladesh
সড়কে দীর্ঘ সারি পড়ে আছে ট্রাক বাস প্রাইভেটকার,Bangladesh
যাত্রীরা ভোগান্তিতে পড়েছেন অবরোধে,Bangladesh
চকরিয়ায় অবরোধকারীরা স্লোগানে দাবির গুরুত্ব তুলে ধরছেন,Bangladesh
সাতকানিয়া এলাকায় দোকানপাটেও ভিড় কমে গেছে,Bangladesh
পাহাড়ি অঞ্চলের মানুষ দ্রুত ছয় লেনের দাবি জানাচ্ছেন,Bangladesh
মহাসড়কে ধীরগতিতে জরুরি গাড়ি চলাচল করছে,Bangladesh
আন্দোলনকারীরা সড়কে বসে প্রতিবাদ করছেন,Bangladesh
অবরোধে স্কুল কলেজগামী শিক্ষার্থীরা আটকে পড়ে,Bangladesh
ট্রাফিক পুলিশ যানজট নিয়ন্ত্রণে হিমশিম খাচ্ছে,Bangladesh
কর্মসূচিতে নারী পুরুষ সবাই অংশ নিয়েছেন,Bangladesh
আন্দোলন চলছে শান্তিপূর্ণভাবে বলে জানিয়েছে সংগঠন,Bangladesh
অবরোধকারীরা বলছেন দাবি আদায় না হওয়া পর্যন্ত সরবেন না,Bangladesh
ছয় লেন করলে দুর্ঘটনা কমবে বলে দাবি আন্দোলনকারীদের,Bangladesh
মহাসড়কে আটকে পড়া লোকজন বিকল্প পথ খুঁজছেন,Bangladesh
দিন বাড়ার সঙ্গে সঙ্গে আন্দোলনকারীর সংখ্যা বাড়ছে,Bangladesh
মহাসড়কে যানচাপ কক্সবাজারের দিকেও ছড়িয়ে পড়েছে,Bangladesh
